,ticker,year,Выручка,Операционная прибыль,EBITDA,Чистая прибыль,Опер.денежный поток,CAPEX,FCF,"Див доход, ао",Дивиденды/прибыль,Опер. расходы,Себестоимость,Амортизация,Расх на персонал,Процентные расходы,Активы,Чистые активы,Долг,Чистый долг,Цена акции ао,Число акций ао,Капитализация,EV,Баланс стоимость,EPS,FCF/акцию,BV/акцию,Рентаб EBITDA,Чистая рентаб,Доходность FCF,ROE,ROA,P/E,P/FCF,P/S,P/BV,EV/EBITDA,Долг/EBITDA,R&D/CAPEX,CAPEX/Выручка,total_price,total_price_target,revenue,total_price_momentum,momentum,lin_reg_pred,log_reg_pred
84,VGSB,2023,29.6,1.79,1.86,1.77,1.05,0.316,0.657,0.0,0.0,,27.7,0.1,1.18,,5.83,-3.59,0.0,-1.04,14.5,319.6,5.47,4.43,-3.59,5.54,2.06,-11.2,6.3,6.0,14.1,-49.3,30.4,3.09,8.33,0.19,-1.52,2.38,-0.56,0.0,1.0,14.5,10.4,-0.3323428432792017,3.44,1.4386771780412215,-0.1037163132405858,0.604795177508563
85,VSEH,2022,86.2,6.49,7.5,2.79,2.8,1.36,2.67,0.0,0.0,20.3,59.4,,9.14,0.6,35.0,4.1,4.52,2.83,210.0,500.0,105.0,107.8,4.1,5.58,5.34,8.2,8.7,3.2,2.5,68.0,8.0,37.6,39.3,1.22,25.6,14.4,0.38,0.0,2.0,210.0,210.0,0.0,210.0,0.0,-0.07819244073502891,0.4293584557281182
86,VSEH,2023,132.3,6.86,10.0,3.4,1.41,1.63,-1.84,0.0,0.0,31.6,93.9,3.1,12.2,0.99,52.7,4.03,9.64,8.08,210.0,500.0,105.0,113.1,3.8,6.8,-3.68,7.6,7.6,2.6,-1.8,84.4,6.5,30.9,-57.0,0.79,27.6,11.3,0.81,0.0,1.0,210.0,84.8,-0.9068119879196114,210.0,0.0,-0.041411301643701506,0.4552760159729572
87,VSEH,2024,170.1,5.83,12.8,2.84,4.5,4.95,-1.78,0.0,0.0,45.4,118.7,4.8,23.6,2.44,78.3,2.13,22.1,12.7,84.8,500.0,42.4,55.1,1.79,5.69,-3.57,3.57,7.5,1.7,-4.2,133.3,3.6,14.9,-23.8,0.25,23.7,4.3,0.99,0.0,3.0,84.8,73.6,-0.1416505170630269,210.0,-0.9068119879196114,0.2597649037486348,0.504047380251391
88,WUSH,2022,6.96,1.41,2.52,0.83,2.15,3.75,-2.02,0.0,0.0,0.89,4.72,1.1,1.19,0.559,11.4,4.87,5.61,2.88,163.5,111.4,18.2,21.1,4.85,7.45,-18.1,43.5,36.2,11.9,-11.1,17.0,7.3,21.9,-9.01,2.62,3.76,8.37,1.14,0.0,54.0,163.5,217.3,0.2844658969250759,185.0,-0.1235428347410167,-0.13549609911501287,0.3488070163369196
89,WUSH,2023,10.7,2.69,4.5,1.94,2.88,6.59,-3.46,0.0,0.0,1.21,6.83,1.8,1.21,0.92,18.1,5.73,10.7,7.54,217.3,111.4,24.2,31.7,5.66,17.4,-31.1,50.8,41.9,18.1,-14.3,33.9,10.7,12.5,-6.99,2.26,4.28,7.05,1.68,0.0,61.0,217.3,176.5,-0.2079580108890324,163.5,0.2844658969250759,-0.3306089621432844,0.33578795115091603
90,WUSH,2024,14.3,3.21,6.05,1.99,3.84,4.89,-1.0,0.0,0.0,1.83,9.16,2.6,2.64,1.74,21.9,7.28,12.7,9.12,176.5,111.4,19.7,28.8,7.0,17.8,-8.98,62.8,42.3,13.9,-5.1,27.3,9.1,9.9,-19.7,1.37,2.81,4.76,1.51,0.0,34.0,176.5,92.6,-0.6450317347212178,217.3,-0.2079580108890324,-0.03505351102661973,0.4044080458158419
92,VSYDP,2022,8.2,-0.8,-0.788,-1.66,4.83,0.092,4.74,0.0,0.0,,9.37,0.0,3.03,,49.3,-8.3,11.6,-8.0,4700.0,1.55,7.29,-0.72,-8.3,-1071.0,3058.0,-5355.0,-9.6,-20.2,65.1,20.0,-3.4,-4.39,1.54,0.89,-0.88,0.91,10.2,0.0,1.0,4700.0,12920.0,1.011213989638443,4800.0,-0.0210534091978323,0.2289163340196554,0.5875881519507975
93,VSYDP,2023,11.9,-0.775,-0.527,-0.522,2.77,0.056,2.71,0.0,0.0,0.026,12.9,0.2,3.62,1.06,53.1,-8.86,11.8,-10.3,12920.0,1.94,25.1,14.8,-8.86,-268.6,1395.0,-4560.0,-4.4,-4.4,10.8,5.9,-1.0,-48.1,9.26,2.11,-2.83,-28.1,19.6,0.0,0.0,12920.0,7850.0,-0.4982629665601387,4700.0,1.011213989638443,0.34914318829471097,0.7642234238698911
94,GMKN,2022,1185.0,546.1,620.0,401.8,323.3,287.8,46.9,0.0,0.0,156.0,482.5,68.3,145.5,41.6,1814.0,501.0,807.7,675.3,15290.0,152.9,2337.0,3013.0,479.8,2629.0,306.7,3139.0,52.3,33.9,2.0,80.2,22.1,5.82,49.9,1.97,4.87,4.86,1.09,0.0,24.0,15290.0,171.23399999999998,-4.491923256802624,25501.58,-0.5115413910882332,0.025800101003767867,0.435720221197662
95,GMKN,2023,1172.0,474.5,589.6,210.7,495.4,253.5,164.9,5.7,66.0,139.3,602.3,99.4,228.0,59.8,2115.0,573.7,871.1,679.3,162.0,15286.0,2476.0,3155.0,552.4,13.8,10.8,36.1,50.3,18.0,6.7,36.7,10.0,11.8,15.0,2.11,4.48,5.35,1.15,0.0,22.0,171.23399999999998,115.4,-0.3946266880464853,15290.0,-4.491923256802624,0.7162164588418475,0.4623781186716461
96,GMKN,2024,1166.0,332.1,481.8,122.4,414.1,239.8,23.4,0.0,0.0,135.0,641.1,109.7,234.1,137.1,2356.0,699.3,1011.0,826.1,115.4,15286.0,1764.0,2590.0,678.4,8.01,1.53,44.4,41.3,10.5,1.3,17.5,5.2,14.4,75.4,1.51,2.6,5.38,1.71,0.0,21.0,115.4,149.0,0.2555419518714599,171.23399999999998,-0.3946266880464853,0.0683971514094723,0.41812805999887287
97,GAZP,2021,10241.0,2411.0,3687.0,2093.0,3015.0,1934.0,1081.0,0.0,0.0,7681.0,,,840.0,195.6,27047.0,16251.0,4884.0,2870.0,343.0,23673.0,8120.0,10990.0,16130.0,88.4,45.7,681.4,36.0,20.4,13.3,12.9,7.7,3.88,7.51,0.79,0.5,2.98,0.78,1.23,19.0,343.0,213.9192,-0.4721320735350811,225.2493,0.4205226583404791,-0.1035728633707215,0.45200892928117087
98,GAZP,2022,11674.0,1935.0,3638.0,1226.0,2193.0,2192.0,1.1,31.4,99.0,9307.0,,862.0,953.7,253.1,26129.0,15750.0,5066.0,3908.0,162.8,23673.0,3853.0,7761.0,15619.0,51.8,0.05,659.8,31.2,10.5,0.0,7.8,4.7,3.14,3503.0,0.33,0.25,2.13,1.07,0.0,19.0,213.9192,159.8,-0.2916753402986844,343.0,-0.4721320735350811,0.23557898106298114,0.5232778525213639
99,GAZP,2023,8542.0,-364.0,1765.0,726.0,2296.0,2727.0,-213.0,0.0,0.0,8584.0,,982.0,1097.0,396.8,28714.0,15650.0,6657.0,5055.0,159.8,23673.0,3783.0,8838.0,15503.0,30.7,-9.0,654.9,20.7,8.5,-5.6,4.6,2.5,5.21,-17.8,0.44,0.24,5.01,2.86,0.0,32.0,159.8,132.4,-0.1880953898292665,213.9192,-0.2916753402986844,0.041652395940384446,0.41190690437905286
102,RTGZ,2023,12.7,3.58,3.71,0.291,3.79,4.8,-0.974,0.0,0.0,1.69,7.4,0.1,3.02,0.001,38.2,23.5,5.75,5.51,31500.0,0.12,3.79,9.3,23.5,2420.0,-8100.0,195765.0,29.3,2.3,-25.7,1.2,0.8,13.0,-3.89,0.3,0.16,2.51,1.49,0.0,38.0,31500.0,46500.0,0.3894647667617233,23600.0,0.2887408338000229,-0.0791063194581227,0.4320903031670486
103,SIBN,2021,3068.0,561.3,891.8,503.4,941.9,441.8,500.1,10.3,53.0,2507.0,,,159.5,53.6,4960.0,2348.0,734.0,160.6,543.0,4741.0,2575.0,2735.0,2226.0,106.2,105.5,469.5,29.1,16.4,19.4,21.4,10.1,5.11,5.15,0.84,1.16,3.07,0.18,0.0,14.0,598.929,539.5104,-0.1044809985844787,332.2131,0.5893664297277511,-0.1348127115373002,0.4964920807045792
104,SIBN,2022,3412.0,870.4,1416.0,751.5,793.2,549.7,233.3,17.9,52.0,2545.0,,310.4,,,5129.0,2622.0,638.5,186.3,457.6,4741.0,2169.0,2356.0,2500.0,158.5,49.2,527.4,41.5,22.0,10.8,28.7,14.7,2.89,9.3,0.64,0.87,1.66,0.13,0.0,16.0,539.5104,949.5991,0.5653778339067062,598.929,-0.1044809985844787,0.12264849630943486,0.5442393462151676
105,SIBN,2023,3520.0,721.1,1320.0,641.1,923.0,572.2,400.5,12.1,76.0,2799.0,,364.6,,,6054.0,2994.0,897.9,310.8,847.1,4741.0,4016.0,4327.0,2994.0,135.2,84.5,631.4,37.5,18.2,10.0,21.4,10.6,6.26,10.0,1.14,1.34,3.28,0.24,0.0,16.0,949.5991,736.4000000000001,-0.2542664461686051,539.5104,0.5653778339067062,-0.14635188566202406,0.4818192683230476
106,GECO,2021,0.397,-0.097,-0.057,-0.136,-0.061,0.035,,0.0,0.0,0.494,,,0.112,0.029,0.816,0.526,0.167,0.16,17.9,83.0,1.48,1.65,0.14,-1.64,0.0,1.65,-14.4,-34.3,0.0,-25.9,-16.7,-10.9,,3.74,10.8,-28.9,-2.86,0.0,9.0,17.9,17.9,0.0,17.9,0.0,0.26293836139386095,0.6602841513419427
108,ASTR,2023,9.54,4.09,4.38,4.43,3.45,1.3,2.15,1.6,37.0,2.87,2.58,0.3,3.85,0.04,12.4,4.23,2.74,0.1,500.2,210.0,105.0,105.1,1.41,21.1,10.2,6.71,45.9,46.4,2.0,104.7,35.9,23.7,48.9,11.0,74.5,24.0,0.02,12.92,14.0,508.2032,478.3724,-0.0604918589353443,333.0,0.4227388776193649,-0.36612035080127864,0.33067582842221693
109,ASTR,2024,17.2,5.52,7.0,6.45,5.4,4.02,1.35,1.2,19.0,5.67,6.02,1.3,7.88,0.516,19.2,7.48,2.94,1.58,472.7,210.0,99.3,100.8,1.97,30.7,6.43,9.38,40.7,37.5,1.4,86.3,33.7,15.4,73.5,5.77,50.4,14.4,0.23,5.62,23.0,478.3724,255.7,-0.6263846263673235,508.2032,-0.0604918589353443,-0.21773265812542636,0.3349222265082238
110,POSI,2022,13.8,6.1,6.82,6.09,4.25,1.87,2.23,3.0,41.0,6.37,1.3,0.7,4.75,0.155,17.5,8.3,4.8,0.68,1258.0,66.0,83.0,83.7,3.13,92.3,33.8,47.4,49.4,44.1,2.7,73.4,34.7,13.6,37.2,6.01,26.5,12.3,0.1,70.59,14.0,1295.74,2134.26,0.4990380218642135,922.8416,0.339379634027689,-0.28659947473148584,0.36154976593004867
111,POSI,2023,22.2,9.82,10.8,9.7,5.46,3.56,1.72,6.5,88.0,10.9,1.46,1.0,7.81,0.131,28.4,13.2,5.68,4.0,2004.0,66.0,132.3,136.3,5.66,146.9,26.1,85.8,48.8,43.7,1.3,73.5,34.2,13.6,76.9,5.96,23.4,12.6,0.37,64.89,16.0,2134.26,2014.02,-0.0579872576503492,1295.74,0.4990380218642135,-0.34389346049434405,0.3479418091402372
112,POSI,2024,24.5,4.62,6.46,3.66,2.89,6.67,-5.78,0.2,8.0,17.5,2.39,1.9,10.9,0.969,52.7,17.1,26.4,20.1,2010.0,71.2,143.1,163.2,-4.4,51.4,-81.2,-61.8,26.4,15.0,-4.0,21.5,6.9,39.1,-24.8,5.85,-32.5,25.3,3.12,57.31,27.0,2014.02,1024.916,-0.6755220667209828,2134.26,-0.0579872576503492,-0.14644734574841267,0.295685679456122
113,FESH,2021,113.7,43.4,47.5,37.3,38.1,23.9,9.2,0.0,0.0,15.6,54.7,,15.8,3.92,119.6,52.0,31.0,19.9,27.4,2951.0,81.0,100.9,44.5,12.6,3.12,15.1,41.8,32.8,11.4,71.8,31.2,2.17,8.8,0.71,1.82,2.12,0.42,0.0,21.0,27.4,33.7,0.2069548239642916,11.6,0.8595379152817056,-0.2405171890345337,0.5000350101846412
114,FESH,2022,162.6,50.9,71.5,38.6,63.0,36.5,21.4,0.0,0.0,,72.7,6.7,22.5,4.6,166.3,87.7,30.6,-0.07,33.7,2951.0,99.4,99.3,80.2,13.1,7.24,27.2,43.9,23.7,21.5,44.0,23.2,2.57,4.65,0.61,1.24,1.39,0.0,0.0,22.0,33.7,78.9,0.8506833904935126,27.4,0.2069548239642916,-0.02906368572877544,0.5343724623136505
115,FESH,2023,172.0,38.4,53.6,37.7,43.1,59.3,-22.2,0.0,0.0,23.8,97.9,11.5,23.7,4.11,210.7,133.7,26.5,21.9,78.9,2951.0,232.8,254.7,126.1,12.8,-7.52,42.7,31.2,21.9,-9.5,28.2,17.9,6.17,-10.5,1.35,1.85,4.75,0.41,0.0,34.0,78.9,58.7,-0.2957415010177778,33.7,0.8506833904935126,-0.32813027126672,0.41389765341725204
117,DZRD,2022,2.27,0.24,0.711,0.132,0.742,0.6,-0.27,0.0,0.0,0.68,1.35,0.1,0.51,0.053,4.34,3.1,0.83,0.74,2070.0,0.343,0.92,1.66,3.1,384.4,-786.2,9027.0,31.3,5.8,-38.0,4.3,3.0,7.01,-3.43,0.41,0.3,2.34,1.04,0.0,26.0,2070.0,3988.71,0.655919263078431,2065.0,0.0024183808642816,0.046459439977621045,0.48022725513303965
118,DZRD,2023,3.26,-0.162,0.93,-0.373,0.853,0.669,0.184,12.2,0.0,1.37,2.05,0.1,0.646,0.059,3.7,2.52,0.623,0.56,3555.0,0.343,1.65,2.21,2.52,-1086.0,535.8,7324.0,28.5,-11.4,15.1,-14.8,-10.1,-4.41,8.94,0.5,0.65,2.37,0.61,0.0,21.0,3988.71,4040.0,0.0127768216173499,2070.0,0.655919263078431,-0.11367674475583456,0.5104898331889117
119,DIOD,2021,0.602,0.107,0.117,0.088,0.104,0.011,0.093,9.8,81.0,0.25,0.245,,0.14,0.0,1.42,1.23,0.0,-0.09,7.95,91.5,0.73,0.64,1.04,0.96,1.02,11.4,19.4,14.6,12.8,7.2,6.2,8.27,7.82,1.21,0.7,5.47,-0.75,0.0,2.0,8.7291,8.478720000000001,-0.029102776739095,7.672859999999999,0.1289728445214584,0.07599067938388684,0.5384712700384494
120,DIOD,2022,0.561,0.045,0.056,0.042,0.1,0.003,0.103,10.4,174.0,0.264,0.242,0.0,0.23,0.0,1.42,1.21,0.0,-0.11,7.68,91.5,0.7,0.59,1.01,0.46,1.13,11.1,10.0,7.5,14.7,3.5,3.0,16.7,6.82,1.25,0.69,10.6,-1.93,0.0,1.0,8.478720000000001,16.3,0.6536056127982321,8.7291,-0.029102776739095,0.15143885069669538,0.5285915286621468
121,DIOD,2023,0.549,0.007,0.012,0.008,0.003,0.035,-0.026,0.0,0.0,0.291,0.255,0.0,0.213,0.0,1.35,1.13,0.0,-0.03,16.3,91.5,1.49,1.46,0.94,0.09,-0.28,10.2,2.2,1.5,-1.7,0.7,0.6,186.4,-57.4,2.72,1.6,121.5,-2.83,0.0,6.0,16.3,11.298,-0.3665393889096464,8.478720000000001,0.6536056127982321,-0.2120879754990646,0.4036248898046459
125,DVEC,2021,118.8,2.34,7.94,1.65,7.6,5.9,1.32,0.0,0.0,115.4,,,17.6,0.78,59.4,20.2,14.5,7.53,1.24,17207.0,21.3,28.9,20.2,0.1,0.08,1.17,6.7,1.4,6.2,8.2,2.8,12.9,16.2,0.18,1.06,3.64,0.95,0.0,5.0,1.24,0.938,-0.2791167095928578,0.828,0.4038535042138228,-0.005633030237768823,0.5017348031358789
126,DVEC,2022,126.1,3.91,8.2,2.71,7.3,11.1,-4.25,0.0,0.0,122.2,,2.7,20.1,0.88,64.8,23.4,14.9,11.7,0.938,17207.0,16.1,27.8,23.4,0.16,-0.25,1.36,6.5,2.1,-26.3,11.6,4.2,5.96,-3.8,0.13,0.69,3.4,1.43,0.0,9.0,0.938,3.2,1.227156139781593,1.24,-0.2791167095928578,0.18077494547758655,0.508276396502041
127,DVEC,2023,163.5,5.23,8.69,4.75,9.0,14.0,-5.44,0.0,0.0,158.7,,3.3,22.9,0.66,86.2,28.0,20.3,15.1,3.2,17223.0,55.1,70.2,28.0,0.28,-0.32,1.63,5.3,2.9,-9.9,17.0,5.5,11.6,-10.1,0.34,1.97,8.08,1.74,0.0,9.0,3.2,2.32632,-0.3188631899353558,0.938,1.227156139781593,-0.3595799950980112,0.4120761207303622
128,DELI,2022,15.2,1.74,4.05,0.81,4.4,0.45,-3.34,0.0,0.0,2.4,10.7,1.0,0.965,2.05,20.1,3.04,15.9,14.2,255.0,172.0,43.9,58.1,2.54,4.71,-19.4,14.8,26.6,5.3,-7.6,26.6,4.0,54.1,-13.1,2.88,17.3,14.3,3.52,0.0,3.0,255.0,265.0,0.0384662808277961,255.0,0.0,-0.09108035894110905,0.3801418659920364
129,DELI,2023,20.9,5.23,6.42,1.93,6.45,2.3,-0.85,0.0,0.0,2.57,13.4,1.3,2.25,2.91,36.4,2.58,29.8,21.4,265.0,172.0,45.6,67.0,2.08,11.2,-4.94,12.1,30.7,9.2,-1.9,74.8,5.3,23.6,-53.6,2.18,21.9,10.4,3.34,0.0,11.0,265.0,219.9945,-0.186127279946366,255.0,0.0384662808277961,-0.19560293916018823,0.36737195736092254
130,DELI,2024,27.9,4.0,5.79,0.008,5.38,0.62,-6.94,0.5,2188.0,3.7,20.6,1.9,3.93,4.62,39.9,6.19,31.4,29.7,218.9,172.0,37.6,67.3,5.8,0.05,-40.3,33.7,20.7,0.0,-18.4,0.1,0.0,4705.0,-5.42,1.35,6.49,11.6,5.13,0.0,2.0,219.9945,109.7,-0.6958531787586717,265.0,-0.186127279946366,0.07698169107999799,0.3858007786403243
131,DIAS,2023,9.14,3.09,3.91,3.06,2.85,1.13,1.72,2.7,42.0,2.55,3.57,0.5,4.58,0.02,8.62,6.08,0.0,-3.14,5630.0,10.5,59.1,56.0,3.74,291.4,163.6,356.2,42.8,33.5,2.9,50.3,35.5,19.3,34.4,6.47,15.8,14.3,-0.8,92.57,12.0,5782.009999999999,4441.84,-0.2636826680854092,4500.0,0.250673976321746,-0.23071529289554754,0.37729812729187334
132,EUTR,2021,48.9,1.62,-3.05,0.556,2.55,0.024,2.53,0.0,0.0,,46.6,1.1,0.98,1.78,33.6,0.179,20.7,20.6,250.0,106.0,26.5,47.1,0.18,5.25,23.9,1.69,-6.2,1.1,9.5,310.6,1.7,47.7,10.5,0.54,148.0,-15.4,-6.76,0.0,0.0,250.0,250.0,0.0,250.0,0.0,0.6012973477137225,0.8012945314441189
133,EUTR,2022,64.9,5.36,6.47,1.75,-8.65,0.073,-8.72,0.0,0.0,,58.6,0.8,1.54,3.34,51.9,11.9,31.3,31.1,250.0,159.1,39.8,70.9,11.0,11.0,-54.8,69.4,10.0,2.7,-21.9,14.6,3.4,22.8,-4.56,0.61,3.6,11.0,4.81,0.0,0.0,250.0,294.555,0.1640048250080568,250.0,0.0,0.3364175249430077,0.6069359863204215
134,EUTR,2023,126.8,11.0,12.3,5.15,-1.82,13.3,-20.6,9.5,88.0,1.39,114.4,1.2,2.05,4.55,85.0,27.6,39.9,39.7,269.0,159.1,42.8,82.5,23.2,32.4,-129.6,145.7,9.7,4.1,-48.2,18.7,6.1,8.31,-2.08,0.34,1.85,6.71,3.23,0.0,10.0,294.555,139.8276,-0.7450555076636192,250.0,0.1640048250080568,-0.11754838889065204,0.41838423585327345
135,GEMC,2021,25.3,7.94,10.1,6.11,9.77,1.41,8.08,0.0,0.0,2.27,15.1,,5.48,0.67,28.6,7.31,17.2,14.5,1003.0,90.0,90.3,104.7,5.28,67.9,89.8,58.7,40.0,24.2,9.0,83.6,21.3,14.8,11.2,3.57,17.1,10.3,1.43,0.0,6.0,1003.0,308.3,-1.1796774530698309,999.8014,0.00319412870339,-0.1257000607758018,0.4182990747429803
136,GEMC,2022,23.7,6.36,8.07,3.27,7.08,1.29,5.46,0.0,0.0,1.72,15.6,,5.01,1.51,33.0,10.8,16.9,12.5,308.3,90.0,27.7,40.3,10.8,36.3,60.7,120.1,34.1,13.8,19.7,30.2,9.9,8.49,5.08,1.17,2.57,4.99,1.55,0.0,5.0,308.3,791.7,0.9431091972852834,1003.0,-1.1796774530698309,0.3254340706594603,0.4968831606098601
137,GEMC,2023,24.6,8.82,10.6,9.49,9.54,1.51,7.67,0.0,0.0,1.77,14.0,,5.17,1.57,34.2,18.4,12.6,9.2,791.7,90.0,71.3,80.5,5.71,105.4,85.2,63.4,42.9,38.5,10.8,51.6,27.7,7.51,9.29,2.89,12.5,7.63,0.87,0.0,6.0,791.7,757.1,-0.0446871870681271,308.3,0.9431091972852834,-0.3238131443522377,0.43811445604719845
138,EELT,2021,4.56,0.55,0.587,0.407,1.09,0.032,1.05,4.4,46.0,0.046,3.51,0.0,0.273,,3.96,1.29,0.08,-0.67,7.08,610.0,4.32,3.65,1.24,0.67,1.72,2.04,12.9,8.9,24.3,31.6,10.3,10.6,4.11,0.95,3.47,6.22,-1.14,193.75,1.0,7.391520000000001,6.97262,-0.0583423463249644,7.6664,-0.0365137468813399,0.11275758062443254,0.5095115211156905
139,EELT,2022,7.13,1.15,1.2,0.945,-0.078,0.017,-0.082,12.1,48.0,0.54,5.34,0.1,0.271,,3.91,2.04,0.104,-0.29,6.22,610.0,3.79,3.5,2.0,1.55,-0.13,3.28,16.9,13.3,-2.2,46.4,24.2,4.02,-46.3,0.53,1.9,2.91,-0.24,0.0,0.0,6.97262,13.4676,0.6582957499869625,7.391520000000001,-0.0583423463249644,0.5064366472021433,0.7504863114922922
140,EELT,2023,5.95,0.869,0.973,0.671,0.716,0.05,0.67,4.4,52.0,0.756,4.47,0.1,0.535,,5.44,2.15,0.0,-0.6,12.9,610.0,7.89,7.29,2.13,1.1,1.1,3.48,16.4,11.3,8.5,31.2,12.3,11.8,11.8,1.33,3.71,7.5,-0.62,0.0,1.0,13.4676,12.6,-0.0665899868706411,6.97262,0.6582957499869625,-0.11571788833459484,0.5130430601973847
146,ZVEZ,2023,3.75,-0.37,-0.098,-0.66,-0.43,0.061,-0.53,0.0,0.0,0.73,3.37,0.3,1.72,0.278,9.7,-2.56,4.5,4.39,9.87,562.0,5.55,9.94,-2.76,-1.17,-0.94,-4.91,-2.6,-17.6,-9.6,25.8,-6.8,-8.4,-10.5,1.48,-2.01,-101.4,-44.8,0.0,2.0,9.87,7.5,-0.2745968329031254,3.7,0.9811670337952112,0.11822956733669836,0.7260005869518948
147,IGST,2021,28.0,2.57,3.1,2.56,-1.52,0.166,-1.7,0.0,0.0,2.57,22.8,,0.395,0.013,12.7,-3.5,6.93,6.85,2544.0,0.801,2.61,9.46,-3.5,3197.0,-2123.0,-4371.0,11.1,9.2,-83.5,-73.1,20.2,1.02,-1.54,0.09,-0.75,3.05,2.21,0.0,1.0,2544.0,2878.0,0.1233579629873003,1008.0,0.9257694758286988,-0.026750087972631786,0.5539010278273874
148,IGST,2022,33.0,4.2,4.5,3.0,2.39,0.33,2.13,0.0,0.0,2.78,26.0,0.3,,0.013,14.2,-0.49,7.3,4.87,2878.0,0.801,2.98,7.85,-0.49,3747.0,2660.0,-611.9,13.6,9.1,92.4,-612.2,21.1,0.99,1.4,0.09,-6.09,1.75,1.08,0.0,1.0,2878.0,11140.0,1.353446626033962,2544.0,0.1233579629873003,0.26792035472532116,0.6187793669419557
149,IGST,2023,32.4,4.92,5.19,3.53,-0.7,0.4,-0.98,0.0,0.0,3.0,24.5,0.3,,0.009,17.3,4.3,6.2,5.84,11140.0,0.801,11.0,16.8,4.3,4408.0,-1224.0,5370.0,16.0,10.9,-11.0,82.1,20.4,3.11,-11.2,0.34,2.55,3.24,1.13,0.0,1.0,11140.0,6960.0,-0.4703627601528096,2878.0,1.353446626033962,-0.3000679518554293,0.5369045853228454
150,AQUA,2022,23.5,,12.9,10.3,2.89,3.93,-1.1,5.0,26.0,1.58,9.78,0.9,1.51,0.96,42.7,27.3,13.7,13.4,597.0,87.9,52.5,65.9,26.6,117.6,-12.5,302.3,55.0,44.0,-2.1,37.9,24.2,5.08,-47.7,2.23,1.97,5.09,1.04,0.0,17.0,626.85,907.38,0.36985404842867,608.3064999999999,0.0300284107754497,-0.09391677616687037,0.448579242117029
151,AQUA,2023,28.5,,12.9,9.2,8.65,4.58,4.0,6.5,53.0,2.33,13.5,1.2,2.63,1.28,56.8,39.7,14.5,13.6,852.0,87.9,74.9,88.5,38.9,104.7,45.5,442.8,45.2,32.3,5.3,23.2,16.2,8.14,18.7,2.63,1.92,6.87,1.06,0.0,16.0,907.38,643.864,-0.3430738023122363,626.85,0.36985404842867,-0.19352569007242448,0.42209948071574516
152,AQUA,2024,31.6,,12.5,10.3,12.2,6.28,5.7,6.6,34.0,2.5,15.4,1.4,2.67,1.5,58.8,42.8,14.1,12.6,604.0,87.9,53.1,65.7,42.0,117.2,64.9,477.7,39.6,32.6,10.7,24.1,17.5,5.15,9.31,1.68,1.26,5.26,1.01,0.0,20.0,643.864,490.8,-0.2714508108417113,907.38,-0.3430738023122363,0.05940144703248748,0.4526074923270177
153,IRAO,2022,1265.0,108.4,183.3,117.5,126.8,54.9,91.9,8.3,25.0,1170.0,,26.3,83.1,2.0,1122.0,795.8,13.3,-451.8,3.4,104400.0,355.0,-96.7,733.8,1.13,0.88,7.03,14.5,9.3,25.9,14.8,10.5,3.02,3.86,0.28,0.48,-0.53,-2.46,0.0,4.0,3.6822,4.27785,0.1499401472909148,4.5154,-0.2039833768807659,0.3509968661110754,0.6559600798105534
154,IRAO,2023,1360.0,124.9,182.4,135.9,122.6,66.9,83.3,8.3,25.0,1244.0,,30.4,96.1,1.8,1299.0,912.0,19.2,-537.0,3.95,104400.0,412.1,-124.9,842.6,1.3,0.8,8.07,13.4,10.0,20.2,14.9,10.5,3.03,4.95,0.3,0.49,-0.68,-2.94,0.0,5.0,4.27785,4.0734,-0.0489725153783646,3.6822,0.1499401472909148,0.2073900131411843,0.6502586845182102
